SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
401061021,0,0,0,0,0,0,0,0,0,0,3,10,0,0,19,0,0,0,0,0,24,36,0,0,60,5,10,0,0,8,9,22,15,0,48,4,24,0,0,25,11,3,0,0,8,5,0,0,0,4,13,7,0,0,16,3,15,0,0,24,28,36,0,0,66,11,13,3,0,28,4,0,0,0,4,3,4,0,0,4,6,19,0,0,30,4,0,0,0,3,4,16,0,0,22,3,8,0,0,15,130,230,28,3,392,0,0,0,0,0,0,0,0,0,0,14,10,3,0,21,0,0,0,0,0,55,15,0,0,77,0,0,0,0,0,21,4,0,0,22,8,15,0,0,23,13,7,0,0,23,3,0,0,0,3,6,0,0,0,6,10,0,0,0,14,40,17,0,0,56,25,0,0,0,25,0,0,0,0,0,19,3,0,0,15,27,13,0,0,42,16,0,0,0,19,44,5,0,0,50
401061022,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,3,0,0,3,13,16,0,0,30,0,3,0,0,8,5,5,0,0,6,4,5,7,0,17,5,0,0,0,5,0,0,0,0,0,8,12,0,0,24,8,7,0,0,9,30,19,0,0,49,8,0,0,0,3,0,7,0,0,7,6,0,0,0,5,6,8,0,0,15,0,0,0,0,0,0,6,0,0,5,3,7,0,0,13,90,104,8,0,202,0,3,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,30,5,0,0,33,0,0,0,0,0,6,4,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,3,0,0,19,12,0,0,0,8,29,8,0,0,35,9,0,0,0,9,3,0,0,0,3,18,3,0,0,24,17,11,0,0,29,3,0,0,0,3,6,11,0,0,12
401071023,0,0,0,0,0,3,3,3,0,4,5,16,3,0,25,0,0,0,0,0,32,26,3,0,61,3,10,0,0,15,18,31,4,0,47,0,31,9,0,42,4,6,3,0,14,3,4,0,0,4,19,30,9,0,60,12,15,5,0,28,58,69,25,0,152,6,11,0,0,21,3,0,0,0,3,4,7,0,0,16,21,29,5,0,51,4,4,0,0,6,14,17,5,0,39,9,18,0,0,32,213,338,82,4,634,3,0,0,0,3,0,0,0,0,0,15,0,0,0,12,4,0,0,0,4,58,13,0,0,76,9,0,0,0,9,18,6,0,0,30,10,22,0,0,32,3,0,0,0,9,3,0,0,0,5,19,8,3,0,29,9,3,0,0,19,92,29,4,0,130,27,5,0,0,32,3,0,0,0,3,40,5,0,0,45,68,22,3,0,95,21,0,0,0,21,50,19,0,0,67
401071024,0,0,3,0,5,9,0,0,0,5,3,16,0,0,19,0,0,3,0,4,29,38,3,4,70,3,12,0,0,20,20,68,14,0,99,9,51,4,0,65,3,3,0,0,12,0,10,0,0,9,23,66,0,0,96,16,24,4,0,39,67,99,17,0,186,11,18,3,0,32,5,0,0,0,8,6,3,0,0,11,14,48,11,0,69,5,3,0,0,7,17,31,4,0,54,12,16,0,0,26,258,509,66,3,842,0,0,0,0,0,4,0,0,0,4,10,3,0,0,17,0,0,0,0,3,75,10,0,0,87,8,4,0,0,14,41,22,6,0,68,8,21,0,3,31,13,0,0,0,12,5,0,0,0,4,14,11,0,0,20,6,3,0,0,12,128,41,4,0,174,36,3,0,0,43,0,0,0,0,0,51,7,0,0,56,86,42,6,0,129,20,0,0,0,23,76,20,0,0,105
402011025,0,9,0,0,12,0,0,0,0,0,0,7,0,0,10,0,0,0,0,3,16,28,0,0,42,3,3,0,0,3,0,0,0,3,4,0,4,0,0,4,6,13,0,0,17,0,0,0,0,0,3,0,0,0,3,0,6,0,0,6,0,4,0,0,6,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,7,0,0,11,6,3,0,0,5,42,86,8,4,145,17,6,0,3,30,3,0,0,0,3,19,6,0,0,23,0,0,0,0,3,47,13,0,3,64,3,0,0,0,3,6,3,0,0,8,0,3,0,0,5,3,7,0,0,11,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,3,0,0,10,16,0,0,0,18,0,0,0,0,3,10,0,0,0,10,10,3,0,0,10,0,3,0,0,4,22,9,0,0,32
402011026,3,13,0,0,16,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,9,29,0,0,41,0,7,3,0,10,11,25,4,0,45,0,20,8,0,26,4,6,3,0,10,0,3,0,0,4,3,12,0,0,10,3,11,0,0,19,15,19,0,0,30,3,3,0,0,5,0,0,0,0,0,3,0,0,0,3,13,30,11,0,45,0,0,0,0,0,5,11,0,0,16,0,9,0,0,12,81,192,28,0,304,17,10,3,0,28,0,0,0,0,0,8,3,0,0,18,0,0,0,0,0,56,15,0,0,78,8,3,0,0,6,32,18,0,0,53,14,15,0,0,24,12,0,0,0,12,3,0,0,0,4,8,3,0,0,14,3,0,0,0,7,39,13,3,0,49,25,7,0,0,29,0,0,0,0,0,14,0,0,0,18,46,12,8,0,69,14,3,0,0,16,46,18,0,0,61
402011027,6,9,3,0,14,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,7,9,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,3,0,0,0,3,30,40,8,0,79,52,12,0,0,69,0,0,0,0,0,9,4,0,0,13,0,0,0,0,0,25,10,0,0,35,5,3,0,0,4,3,4,0,0,11,7,0,0,0,7,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,8,7,0,0,0,7,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,4,0,0,0,4,16,0,0,0,16
402021028,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,7,13,0,0,21,0,0,0,0,0,0,4,0,0,10,0,0,3,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,22,36,6,3,70,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,42,11,0,3,54,0,0,0,0,0,10,0,0,0,12,0,3,0,0,3,12,3,0,0,16,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,13,3,0,0,17,0,0,0,0,0,9,0,0,0,9,18,3,0,0,23,0,0,0,0,0,23,7,0,0,32
402021029,0,0,0,0,0,0,0,0,0,0,6,14,3,0,20,0,0,0,0,0,0,15,5,0,20,0,3,0,0,3,5,3,0,0,10,0,0,0,0,0,10,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,0,0,12,37,57,9,0,100,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3,0,0,0,3,22,8,0,0,30,3,0,0,0,3,11,4,0,0,10,3,4,0,0,7,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,10,3,0,0,13,0,0,0,0,0,6,0,0,0,6,5,0,0,0,12,0,0,0,0,0,14,11,0,0,24
402021030,0,3,0,0,4,0,0,0,0,0,0,9,10,0,23,0,0,0,0,0,0,4,3,0,9,0,3,0,0,3,6,17,3,0,23,0,13,3,0,10,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,3,6,0,0,9,3,3,0,0,5,3,3,0,0,7,0,0,0,0,3,3,0,0,0,6,21,18,0,0,32,0,0,0,0,0,3,9,0,0,16,0,5,0,0,9,43,100,23,0,168,3,0,0,0,3,0,0,0,0,0,15,3,0,0,18,0,0,0,0,0,15,0,0,0,13,4,0,0,0,4,4,14,0,0,24,8,14,0,0,17,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,0,0,0,14,9,3,0,0,12,0,0,0,0,3,8,0,0,0,9,28,7,0,0,36,0,0,0,0,3,17,8,0,0,20
402021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,3,0,0,0,4,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,17,17,3,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,18,9,0,0,27,0,0,0,0,0,7,0,0,0,7,0,4,0,0,6,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,15,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,0,0,0,0,0,13,7,0,0,12
402021032,5,9,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,14,3,0,28,3,0,0,0,3,0,3,0,0,7,0,3,0,0,3,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,3,3,4,0,0,8,41,61,4,0,108,37,3,0,0,41,0,0,0,0,0,8,0,0,0,8,0,3,0,0,3,43,11,0,0,55,3,0,0,0,5,6,8,0,0,16,3,3,3,0,4,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,19,5,0,0,24,0,0,0,0,0,4,0,0,0,4,14,0,0,0,21,0,0,0,0,0,18,0,0,0,24
402021033,0,3,0,0,9,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,14,20,0,0,32,0,3,0,0,3,0,5,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,27,45,0,0,69,13,0,0,0,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7
402021034,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,6,0,0,13,4,0,0,0,4,0,12,0,0,14,0,3,4,0,6,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,0,16,0,0,0,0,0,3,3,3,0,5,0,0,0,0,4,19,57,15,0,89,0,0,0,0,3,0,0,0,0,0,16,0,0,0,19,0,0,0,0,0,21,7,0,0,29,4,3,0,0,3,10,5,0,0,16,3,4,0,0,8,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,10,3,0,0,11,0,0,0,0,0,10,0,0,0,11,16,3,0,0,17,0,0,0,0,3,16,7,0,0,27
402021035,43,71,16,3,123,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,9,0,0,10,0,5,3,0,12,7,11,0,0,11,0,3,0,0,3,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,6,0,0,9,0,3,0,0,4,62,129,15,5,209,262,67,0,4,334,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,25,5,0,0,33,3,0,0,0,4,16,10,0,0,25,0,0,0,0,0,3,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,0,13,0,0,0,0,0,3,5,0,0,6,5,3,0,0,7,8,0,0,0,8,3,0,0,0,3
402031036,3,0,0,0,3,3,0,0,0,3,3,30,16,0,54,3,0,3,0,5,29,49,8,0,87,10,21,6,0,40,21,66,15,0,96,5,30,3,0,40,23,24,7,0,51,0,3,0,0,3,0,3,0,0,6,5,3,4,0,14,15,6,0,0,18,5,17,0,0,23,0,3,0,0,3,3,0,0,0,3,5,13,10,0,30,3,0,3,0,3,16,27,0,3,49,8,13,3,0,28,162,322,85,3,569,3,0,0,0,3,0,0,0,0,0,24,13,0,0,43,0,0,0,0,0,79,8,0,3,90,11,4,0,0,17,44,21,0,0,64,23,16,0,0,35,79,4,0,0,84,5,0,0,0,5,5,0,0,0,5,0,0,0,0,0,47,3,0,0,54,33,7,0,0,39,0,0,0,0,0,18,3,0,0,22,62,6,0,0,67,11,3,0,0,10,69,15,0,0,80
402031037,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,15,23,0,0,35,0,4,0,0,8,5,8,0,0,16,0,5,0,0,4,3,3,0,0,9,5,0,0,0,5,3,3,0,0,4,4,3,0,0,9,24,6,0,0,24,8,0,0,0,11,4,0,0,0,4,0,0,0,0,3,5,3,0,0,11,0,0,0,0,0,4,11,0,0,15,5,8,0,0,10,90,79,8,0,175,0,0,0,0,0,0,0,0,0,0,8,3,0,0,15,0,0,0,0,0,61,15,0,0,74,4,0,0,0,4,20,3,0,0,19,4,4,0,0,8,28,3,0,0,32,3,0,0,0,3,5,0,0,0,3,7,0,0,0,7,50,0,0,4,53,32,0,0,0,36,6,0,0,0,6,31,5,0,0,40,17,3,0,0,22,10,0,0,0,13,40,5,0,0,43
402031038,0,0,0,0,0,0,0,0,0,0,5,21,3,0,32,0,0,0,0,0,21,57,5,0,87,5,7,0,0,17,8,23,14,0,44,0,9,0,0,9,3,0,0,0,6,0,0,0,0,0,5,0,0,0,3,8,3,3,0,10,15,9,3,0,30,12,8,0,0,16,0,0,0,0,0,0,0,0,0,4,5,16,0,0,23,0,3,0,0,5,12,27,0,0,41,6,6,0,0,18,118,197,33,5,355,3,0,0,0,3,0,0,0,0,0,9,3,0,0,22,0,0,0,0,0,62,9,0,5,76,5,5,0,0,9,25,12,0,0,34,5,5,0,0,15,23,5,0,0,25,3,0,0,0,3,3,0,0,0,9,10,3,0,0,11,38,3,0,0,39,23,3,0,0,30,0,0,0,0,0,16,0,0,0,13,40,5,0,0,47,9,0,0,0,7,57,16,0,0,72
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,17,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,10,0,0,17,0,0,0,0,3,0,11,0,0,13,0,3,0,0,3,6,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,0,0,9,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,5,9,0,0,9,0,0,0,0,0,3,3,0,0,4,0,0,0,0,3,36,47,3,0,84,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,37,7,0,3,47,6,0,0,0,6,6,11,0,0,15,10,14,0,0,21,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,17,4,0,0,25,22,0,0,0,24,0,0,0,0,0,15,0,0,0,21,28,3,0,0,33,3,0,0,0,3,18,5,0,0,24
402041041,3,0,0,0,3,0,0,0,0,0,9,14,4,0,23,3,0,0,0,3,20,18,0,0,39,4,3,0,0,10,0,3,0,0,10,0,3,0,0,3,3,5,0,0,11,3,4,0,0,4,0,0,0,0,3,3,9,0,0,9,17,8,0,0,26,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,6,3,0,11,0,0,0,0,3,3,9,0,0,7,5,13,0,0,19,85,91,7,0,185,0,0,0,0,3,0,0,0,0,0,14,3,3,0,23,0,0,0,0,0,60,12,0,3,77,5,0,0,0,6,12,6,0,0,21,3,3,0,0,9,24,0,0,0,22,0,0,0,0,3,3,0,0,0,3,5,0,0,0,5,21,4,0,0,23,24,5,0,0,29,3,0,0,0,3,13,0,0,0,13,17,0,0,0,19,9,0,0,0,9,29,6,0,0,36
402041042,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
402041043,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,16,8,0,0,23,0,0,0,0,0,3,3,5,0,12,0,3,0,0,4,11,3,0,0,14,8,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,4,0,3,0,3,5,7,3,0,19,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,56,40,7,3,113,0,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,29,4,0,3,37,0,0,0,0,0,6,3,3,0,9,0,4,0,0,4,19,3,0,0,26,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,12,0,0,0,12,14,6,0,0,18,0,0,0,0,0,5,0,0,0,3,25,0,0,0,33,3,0,0,0,3,25,0,0,0,26
402041044,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,7,0,0,4,0,5,3,0,9,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,16,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,28,39,3,3,73,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,30,15,0,0,42,4,0,0,0,4,11,0,0,0,11,6,3,0,0,6,18,5,0,0,22,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,12,0,0,0,17,17,3,0,0,20,0,0,0,0,0,9,0,0,3,11,15,0,0,0,19,8,0,0,0,6,17,3,0,0,15
402041046,0,0,0,0,0,0,0,0,0,0,13,31,13,0,59,0,3,0,0,3,12,37,8,0,54,0,4,0,0,6,9,25,3,0,36,3,20,5,0,25,15,11,4,0,29,0,0,0,0,0,0,0,0,0,3,3,10,0,0,15,5,19,0,0,20,3,5,0,0,9,0,0,0,0,6,0,0,0,0,0,5,21,5,0,29,0,0,0,0,0,3,19,0,0,21,6,8,0,0,18,86,212,30,6,333,4,0,0,0,3,0,0,0,0,0,34,6,0,0,40,0,0,0,0,0,42,18,0,0,58,5,3,0,0,12,22,15,0,0,42,3,11,0,0,15,13,7,0,0,18,0,0,0,0,0,4,0,0,0,4,4,3,0,0,5,8,9,0,0,12,27,4,0,0,30,0,0,0,0,0,15,7,0,0,20,36,14,0,0,46,7,0,0,0,7,36,13,0,0,45
